Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Bryan Rivera,MIL,A+,21,15.1,6.456523077700051,7.630436364554606,0.84615385,1.760869930281832,0.13580247,0.16049383,-0.02469136,0.31818182,2.217391764058603,0.34615385,0.59748428,9.391306294836436,7.990554656874429,1.4007516379620073,8.218268955001292,sa3019382
Cesar Lares,MIN,"A+,CPX",22,17.0,9.529411764705882,4.764705882352941,2.0,1.0588235294117647,0.23684211,0.11842105,0.11842105,0.25,1.4705882352941178,0.31818182,0.5952381,5.823529411764706,5.547870440020629,0.2756589717440763,5.1047504521752085,sa3019384
Santiago Suarez,TBR,AA,21,50.0,8.82,1.62,5.44444444,1.98,0.23444976,0.0430622,0.19138756,0.24873096,1.16,0.27737226,0.65789474,5.58,5.2792266082763675,0.3007733917236326,4.161140804886818,sa3019386
Carlos Lagrange,NYY,AAA,23,61.1,11.739131408287662,4.548913420711469,2.58064516,1.4673914260359577,0.29962547,0.11610487,0.1835206,0.20779221,1.2880435850760075,0.26950355,0.74285714,3.9619568502970863,4.824050370236209,-0.8620935199391231,4.352139108710951,sa3019390
Donal Montas,DET,DSL,24,10.1,3.483872039509447,1.7419360197547236,2.0,0.0,0.09090909,0.04545455,0.04545455,0.225,1.0645164565167755,0.25,0.53846154,2.612904029632085,4.97155400463747,-2.358649975005385,5.8109269583132495,sa3019394
Daniel Corniel,MIL,"A+,CPX",21,12.0,6.75,1.5,4.5,1.5,0.2,0.04444444,0.15555556,0.18604651,0.8333333333333334,0.1875,0.83333333,1.5,5.766686669985454,-4.266686669985454,4.492565599083901,sa3019395
Wilmy Sanchez,HOU,"A+,AA",22,25.0,11.159999893569948,6.1199999416351325,1.82352941,0.0,0.28971963,0.1588785,0.13084112,0.2,1.3999999866485597,0.30508475,0.65714286,3.9599999622344972,3.167892360404288,0.7921076018302093,4.230215442495399,sa3019396
Josnaider Orellana,BAL,CPX,21,4.2,3.8571402296745916,7.714280459349183,0.5,0.0,0.07142857,0.14285714,-0.07142857,0.31818182,2.357141251467806,0.35,0.38461538,9.642850574186479,7.129100377220456,2.513750196966023,9.280642595902393,sa3019404
Sean Hermann,SEA,A,23,53.2,9.223601610304401,3.6894406441217606,2.5,0.8385092373004002,0.23404255,0.09361702,0.14042553,0.25961538,1.4161489341073425,0.33108108,0.71621622,4.192546186502001,5.221808175667957,-1.0292619891659562,5.2635542127606,sa3019429
Sabier Marte,NYY,CPX,22,25.0,12.6,5.04,2.5,0.36,0.30701754,0.12280702,0.18421053,0.24242424,1.52,0.36507937,0.53191489,6.12,3.649102420806885,2.470897579193115,4.16184338927269,sa3019431
Nicolas Cruz,LAD,A+,22,27.1,12.512196577141527,4.280488302706312,2.92307692,0.0,0.2992126,0.1023622,0.19685039,0.26851852,1.5365855445612402,0.41428571,0.58333333,4.939024964661129,3.2519535256453227,1.687071439015806,4.0292393205705235,sa3019461
Marco Vega,LAA,"A,CPX",21,17.1,10.38461146843299,3.1153834405298966,3.33333333,0.5192305734216495,0.27777778,0.08333333,0.19444444,0.27272727,1.384614862457732,0.37777778,0.7079646,4.153844587373196,4.288181093489273,-0.13433650611607728,5.180115267448832,sa3019486
Evelio Hernandez,CLE,CPX,22,9.0,10.0,6.0,1.66666667,5.0,0.22222222,0.13333333,0.08888889,0.38461538,2.3333333333333335,0.41666667,0.85714286,9.0,11.817668151855468,-2.817668151855468,6.085456437038051,sa3019487
Juan Nunez,HOU,CPX,22,5.1,6.75000402331592,13.50000804663184,0.5,5.06250301748694,0.13333333,0.26666667,-0.13333333,0.33333333,2.8125016763816335,0.28571429,0.59322034,15.187509052460822,15.004108902815869,0.1834001496449531,8.76737702758587,sa3019504
Hung-Leng Chang,PIT,A+,24,41.1,9.798388302512421,5.661291019229399,1.73076923,2.6129035473366455,0.21428571,0.12380952,0.09047619,0.30409357,1.8870970064097996,0.35087719,0.63342318,9.14516241567826,8.021731804560988,1.1234306111172732,6.318898233456045,sa3019518
Franyer Herrera,NYY,A+,21,49.1,10.398649720748667,5.108108634753731,2.03571429,2.0067569636532516,0.25791855,0.12669683,0.13122172,0.24210526,1.500000154649905,0.28688525,0.74675325,4.560811281030117,6.067285132843557,-1.50647385181344,5.366890736379407,sa3019520
Anthony Cruz,HOU,A+,23,35.2,7.317755965793507,6.308410315339231,1.16,2.271027713522123,0.16384181,0.14124294,0.02259887,0.29530201,1.9345791633706975,0.31531532,0.55555556,8.579438028861354,7.60365712754505,0.9757809013163037,6.563707920287603,sa3019534
Engel Peralta,MIA,CPX,22,12.0,8.25,3.75,2.2,1.5,0.21153846,0.09615385,0.11538462,0.23913043,1.3333333333333333,0.27272727,0.63380282,6.0,5.962435754140218,0.03756424585978202,5.110601338992517,sa3019538
Carlos Espinosa,LAA,AA,24,35.2,10.850465742383477,5.046728252271384,2.15,1.5140184756814155,0.2721519,0.12658228,0.14556962,0.19259259,1.2897194422471316,0.23255814,0.7635468,4.289719014430677,5.369506738212781,-1.079787723782104,4.976666180405367,sa3019549
Dilan Figueredo,LAD,A+,23,31.2,9.66315692468373,3.126315475632971,3.09090909,0.8526314933544467,0.23776224,0.07692308,0.16083916,0.25,1.3578946005274521,0.31868132,0.60747664,4.831578462341865,4.452338664881746,0.3792397974601185,4.786240366090995,sa3019555
Yeri Perez,KCR,A,21,24.0,6.375,12.0,0.53125,1.125,0.13934426,0.26229508,-0.12295082,0.2183908,2.125,0.23880597,0.64257028,6.75,8.201001199086507,-1.451001199086507,7.747396337303023,sa3019566
Cristofer Gomez,NYM,A+,23,25.2,14.727270903244154,5.6103889155215825,2.625,0.0,0.39252336,0.14953271,0.24299065,0.15909091,1.1688310240669963,0.30434783,0.72727273,2.8051944577607912,2.5423639832469305,0.26283047451386077,3.728389409414824,sa3019567
Julio Mendez,MIA,A,21,53.0,12.90566037735849,4.584905660377358,2.81481481,0.8490566037735849,0.33777778,0.12,0.21777778,0.21649485,1.3018867924528301,0.32743363,0.78787879,3.2264150943396226,3.860286633473523,-0.6338715391339003,3.579266995304036,sa3019580
Geury Rodriguez,TEX,A,21,22.1,12.89552422360153,6.850747243788312,1.88235294,0.8059702639750956,0.34408602,0.1827957,0.16129032,0.13333333,1.2089553959626433,0.19512195,0.95238095,1.2089553959626433,4.334085878175481,-3.125130482212837,4.163706238270819,sa3019581
Jose Serrano,HOU,"A,A+",22,37.1,9.883929413040144,6.991072023857663,1.4137931,1.928571592788321,0.21243523,0.15025907,0.06217617,0.27272727,1.9017858762218165,0.32380952,0.51575931,8.678572167547445,7.336294692072084,1.3422774754753615,5.643377310729701,sa3019597
Edinson Salgado,KCR,CPX,21,3.2,12.27271583455734,14.72725900146881,0.83333333,0.0,0.26315789,0.31578947,-0.05263158,0.15384615,2.1818161483657494,0.25,0.625,4.909086333822937,6.999484300221218,-2.0903979663982817,7.405850423507524,sa3019598
Yeiber Cartaya,BAL,A+,23,54.1,10.601227986269334,4.306748869421917,2.46153846,0.4969325618563751,0.27826087,0.11304348,0.16521739,0.18274112,1.1411044012998244,0.25384615,0.78703704,1.9877302474255003,3.7783610018910694,-1.790630754465569,4.671345203500776,sa3019599
Liomar Martinez,MIA,A+,21,52.2,13.499998696242832,5.63923996172169,2.39393939,1.1962024161227827,0.33760684,0.14102564,0.1965812,0.2160804,1.443037835322722,0.31858407,0.60117302,6.151898140060025,4.668594475370102,1.483303664689923,4.487118584388791,sa3019612
Erian Rodriguez,CHC,"AA,CPX",24,23.0,7.826086956521739,7.043478260869565,1.11111111,0.782608695652174,0.16528926,0.14876033,0.01652893,0.28282828,2.0,0.33766234,0.55084746,8.217391304347826,6.18872013942863,2.0286711649191957,7.005102109930094,sa3019625
