Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Quinn Mathews,STL,AAA,25,79,11.050632911392405,5.468354430379747,2.02083333,1.3670886075949367,0.29754601,0.14723926,0.15030675,0.17216117,1.2025316455696202,0.21341463,0.78125,3.5316455696202533,5.063446030435683,-1.5318004608154299,4.379231554835657,sa3023407
Noah Hall,NYM,A+,25,82.1,9.400810297348103,6.449393110971373,1.45762712,0.8744939811486607,0.22631579,0.15526316,0.07105263,0.23717949,1.6153847151773872,0.30275229,0.71865443,4.809716896317634,5.191941326269356,-0.3822244299517221,5.887452697782221,sa3023416
Alex Clemmey,WSN,AA,20,83.1,9.18000056030277,5.832000355957053,1.57407407,0.9720000593261755,0.2303523,0.14634146,0.08401084,0.20711974,1.4160000864257865,0.25581395,0.68222621,4.320000263671891,5.1048909392700255,-0.7848906755981346,5.285656210284217,sa3023421
Chuck King,PHI,"AA,AAA",28,75.1,8.004425319193972,3.4646020038302265,2.31034483,0.597345173074177,0.20426829,0.08841463,0.11585366,0.23728814,1.3141593807631893,0.29147982,0.64583333,4.539823315363745,3.93850192646948,0.6013213888942652,4.62699272168928,sa3023436
Kyle Carr,NYY,"AA,AAA",24,80.1,10.755187658310446,3.8091289623182827,2.82352941,1.2323652525147384,0.26592798,0.09418283,0.17174515,0.26153846,1.4813279297904431,0.33944954,0.70075758,4.369294986188618,4.306979265185476,0.06231572100314153,3.753343320313037,sa3023444
Michael Forret,TBR,"AA,AAA",22,79,9.455696430826704,3.759493761653991,2.51515152,0.9113924270676341,0.26265823,0.10443038,0.15822785,0.19642857,1.1139240775271084,0.24867725,0.7518797,3.303797548120174,4.167615033280234,-0.8638174851600602,4.329228130517582,sa3023479
Luke Russo,PHI,AA,25,79.1,9.756303146509966,3.4033615627360345,2.86666667,1.2478992396698794,0.25519288,0.08902077,0.16617211,0.23432343,1.2731093253197758,0.29126214,0.703125,4.31092464613231,4.501058972473666,-0.1901343263413553,4.2459770996685995,sa3023502
Rorik Maltrud,CLE,AAA,26,79,8.08860759493671,2.848101265822785,2.84,1.0253164556962024,0.21450151,0.0755287,0.13897281,0.23934426,1.240506329113924,0.28444444,0.71759259,3.8734177215189876,4.202686536764797,-0.3292688152458094,4.669109018580823,sa3023510
Brody Hopkins,TBR,AAA,24,77.2,11.00858513285561,8.575108419277,1.28378378,0.463519374014973,0.26988636,0.21022727,0.05965909,0.18518519,1.5965667327182402,0.26900585,0.71202532,4.519313896645987,4.922358582860349,-0.4030446862143622,5.613185567538415,sa3023515
Nestor German,BAL,AAA,24,85.1,9.91406309092421,3.375000201165688,2.9375,0.7382812940049943,0.25824176,0.08791209,0.17032967,0.23867069,1.300781327532609,0.31304348,0.70450098,4.113281495170682,3.5552379622124137,0.5580435329582683,4.2482873438556314,sa3023517
Grant Rogers,TOR,AAA,25,84.2,5.527559719243054,2.657480634251468,2.08,1.5944883805508807,0.13793103,0.066313,0.07161804,0.29799427,1.523622230304175,0.31560284,0.66666667,5.527559719243054,5.598729843011016,-0.0711701237679625,5.309709591680032,sa3023522
Steven Echavarria,OAK,A+,20,75.1,8.482301457653312,4.300885246134074,1.97222222,1.194690346148354,0.21130952,0.10714286,0.10416667,0.23232323,1.3938054038397463,0.27314815,0.59574468,5.495575592282428,5.356108279358545,0.13946731292388304,5.850646275826764,sa3023560
Jeremy Pilon,TBR,CPX,20,48.2,10.910957763780802,5.1780816506078375,2.10714286,0,0.27962085,0.13270142,0.14691943,0.22905028,1.4178080709997651,0.34166667,0.73972603,2.958903800347336,3.7292847073755917,-0.7703809070282559,4.55676202990087,sa3023614
Roberto Perez,SEA,CPX,22,45.2,8.277371340856472,1.970802700203922,4.2,0,0.23076923,0.05494505,0.17582418,0.20238095,0.9635035423219174,0.26984127,0.66666667,2.5620435102650987,4.047593155849254,-1.4855496455841557,5.485902476109747,sa3023703
Junior Tavera,NYY,DSL,19,28.2,11.302324328053905,5.965115617584005,1.89473684,1.2558138142282116,0.26666667,0.14074074,0.12592593,0.28070175,1.779069570156633,0.37837838,0.61181435,6.906975978255163,6.014314199048438,0.8926617792067253,5.19540379220711,sa3023813
Oniel Diaz,CIN,DSL,20,36,8,3.25,2.46153846,0.75,0.20382166,0.08280255,0.12101911,0.26950355,1.4166666666666667,0.33018868,0.74297189,4.25,5.1532032542758515,-0.9032032542758515,5.06596586720811,sa3024089
Javier Perez,HOU,A,22,76.2,10.447827473227788,1.5260871590108005,6.84615385,1.0565218793151696,0.29568106,0.04318937,0.2524917,0.19298246,0.8869566394250806,0.2459893,0.68493151,3.1695656379455084,3.4429895010156724,-0.273423863070164,3.3825681308681173,sa3024099
Franco Zabaleta,OAK,CPX,19,46,9.195652173913043,5.282608695652174,1.74074074,1.173913043478261,0.20258621,0.11637931,0.0862069,0.33668342,2.0434782608695654,0.41780822,0.57860262,8.217391304347826,6.77164890869804,1.445742395649786,6.341623802321113,sa3024242
Adrian Ardines,HOU,CPX,19,50.2,9.769735861353034,2.3092102945016264,4.23076923,0.7105262444620389,0.27227723,0.06435644,0.20792079,0.21925134,1.0657893666930582,0.2890625,0.71428571,3.197368100079175,3.924760533039587,-0.727392432960412,4.090665467519721,sa3024257
Manuel Genao,MIA,A,20,76,9.236842105263158,2.25,4.10526316,0.8289473684210527,0.24074074,0.05864198,0.18209877,0.24573379,1.1973684210526316,0.3125,0.66523605,3.6710526315789473,4.08919923180028,-0.41814660022133276,3.718113629598366,sa3024519
Xavier Lopez,TBR,CPX,21,55.2,6.3053886454335615,4.365269062223234,1.44444444,0.4850298958025816,0.15789474,0.10931174,0.048583,0.29090909,1.6347303895568492,0.34269663,0.71428571,4.365269062223234,4.935830403677117,-0.5705613414538826,5.657964150307449,sa3024539
Gabriel Chinchilla,STL,CPX,19,42,10.285714285714286,4.5,2.28571429,0.8571428571428571,0.26373626,0.11538462,0.14835165,0.26086957,1.5,0.34862385,0.6271777,5.357142857142857,4.633720407031832,0.7234224501110251,4.290526663121724,sa3024773
Paul Hoff,MIL,DSL,19,25.2,9.46753129494267,4.558440993861286,2.07692308,0,0.25233645,0.12149533,0.13084112,0.17021277,1.1298699899314297,0.23880597,0.72413793,2.4545451505406923,3.929898853353465,-1.4753537028127726,4.628459560319022,sa3024777
David Sanchez,ARI,CPX,19,45.1,6.154412455212364,3.97058868078217,1.55,0.794117736156434,0.15736041,0.10152284,0.05583756,0.26704545,1.4779413422911412,0.30496454,0.67307692,3.97058868078217,6.13641886084139,-2.16583018005922,6.537033000819109,sa3024845
Garrett Edwards,TBR,AA,24,74.1,6.29596455636231,3.026906036712649,2.08,1.6950673805590835,0.16828479,0.08090615,0.08737864,0.26071429,1.3183857404348427,0.27570093,0.72815534,4.600897175803227,5.829372359458416,-1.2284751836551893,5.076423827333925,sa3024980
Juan Reyes,WSN,CPX,21,41,10.975609756097562,4.170731707317073,2.63157895,0.43902439024390244,0.29585799,0.11242604,0.18343195,0.21621622,1.2439024390243902,0.3125,0.6374502,3.951219512195122,3.9130467717240496,0.03817274047107233,4.424810880131838,sa3025021
Bryan Balzer,SDP,"A,A+",21,72.2,9.041285432034332,3.4678903026980996,2.60714286,0.9908258007708857,0.23397436,0.08974359,0.14423077,0.24187726,1.307339598239363,0.30102041,0.66079295,4.706422553661707,5.288220087233618,-0.581797533571911,5.109445136157772,sa3025047
Derek Clark,LAA,A,24,81.2,9.918368582386075,1.8734696211173696,5.29411765,1.653061430397679,0.25787966,0.0487106,0.20916906,0.29216867,1.3959185412247066,0.36123348,0.56989247,5.289796577272573,5.3232282730461735,-0.03343169577360072,4.822282501214721,sa3025183
Evan Truitt,SEA,A+,23,73.1,7.240909593125055,2.454545624788154,2.95,1.5954546561123002,0.18266254,0.0619195,0.12074303,0.26510067,1.3500000936334848,0.2920354,0.6993007,4.172727562139862,5.386513751163964,-1.213786189024102,5.2781340334522096,sa3025236
Connor Wietgrefe,PIT,"AA,AAA",24,91.2,8.345455471574871,2.847273043243191,2.93103448,0.9818182907735141,0.22666667,0.07733333,0.14933333,0.23188406,1.1890910410479227,0.28,0.73958333,3.534545846784651,4.112957163814622,-0.5784113170299712,4.376992553278333,sa3025401
Caden Favors,CLE,AA,24,78.2,9.381357145323303,4.461864983751327,2.1025641,1.6016951223722713,0.23906706,0.11370262,0.12536443,0.24422442,1.4364408637148147,0.28985507,0.65677966,5.720339722758112,5.335128361231596,0.38521136152651625,4.960437923045508,sa3025446
Peyton Olejnik,LAA,A+,23,73.1,9.69545521791321,3.436363874703416,2.82142857,0.36818184371822316,0.24012158,0.08510638,0.1550152,0.25342466,1.3909091873799542,0.33809524,0.70224719,4.29545484337927,3.559240897155005,0.736213946224265,4.81969599642516,sa3025492
Justin Sinibaldi,CHW,A+,24,76.2,7.865218434901817,3.6391309176411397,2.16129032,1.5260871590108005,0.19308357,0.08933718,0.1037464,0.27361564,1.5000001990277099,0.31277533,0.69943289,5.752174676271479,5.561858760566963,0.19031591570451578,5.845727086707601,sa3025524
Kyle Robinson,PIT,"A,A+,AA",22,71,8.619718309859154,3.5492957746478875,2.42857143,1.3943661971830985,0.22895623,0.09427609,0.13468013,0.2527881,1.352112676056338,0.3,0.76923077,4.183098591549296,4.997141913643085,-0.8140433220937888,4.613162718832392,sa3025537
Evan Yates,BAL,AA,23,78.2,8.23728920077168,3.775424217020354,2.18181818,0.9152543556412979,0.20111732,0.09217877,0.10893855,0.24922118,1.4364408637148147,0.29875519,0.64272212,5.3771193393926255,4.483433335843166,0.8936860035494592,5.431294895482991,sa3025545
Reese Dutton,PHI,A+,25,77.1,8.030172941942737,2.7931036319800824,2.875,1.163793179991701,0.22258065,0.07741935,0.14516129,0.20577617,1.047413861992531,0.23737374,0.78947368,3.0258622679784226,4.7168435772023845,-1.6909813092239618,4.561643708345765,sa3025570
Tyson Hardin,MIL,"AA,AAA",24,87.1,10.09923700883141,2.8854962882375457,3.5,0.7213740720593864,0.26486486,0.07567568,0.18918919,0.25219941,1.305343558964604,0.33474576,0.59885932,4.843511626684452,3.351838584426608,1.4916730422578444,3.5620403705056973,sa3025574
Josh Randall,WSN,"A+,AA",23,88,8.795454545454545,2.7613636363636362,3.18518519,1.6363636363636365,0.2287234,0.07180851,0.15691489,0.25,1.2727272727272727,0.28991597,0.72008114,4.6022727272727275,5.197332052751022,-0.5950593254782941,4.335746593502435,sa3025585
Mason Molina,STL,"AA,AAA",22,77,11.220779220779221,3.6233766233766236,3.09677419,0.7012987012987013,0.29357798,0.09480122,0.19877676,0.21107266,1.1948051948051948,0.29411765,0.7615894,3.272727272727273,3.6383462001751,-0.365618927447827,4.60214136784727,sa3025586
Rafe Schlesinger,CLE,"A+,AA",23,69.2,11.368420533886571,3.746411312303529,3.03448276,1.4210525667358214,0.27244582,0.08978328,0.18266254,0.29166667,1.6220094953651294,0.38624339,0.64671815,5.6842102669432855,4.860750232593437,0.8234600343498482,4.389419076241798,sa3025587
Cam Caminiti,ATL,A+,19,68.1,8.95609822760592,4.214634460049845,2.125,0.5268293075062306,0.22818792,0.10738255,0.12080537,0.21621622,1.2878049739041193,0.27807487,0.63758389,4.082927133173287,4.023046227091486,0.0598809060818013,4.672289202805112,sa3025607
Josh Hartle,CLE,AA,23,81.2,8.265307151988395,3.636735146874894,2.27272727,0.8816327628787621,0.20661157,0.09090909,0.11570248,0.26993865,1.4816328376156975,0.32921811,0.72056239,4.297959719033965,4.376809312740212,-0.07884959370624678,4.424357250236686,sa3025623
Sebastian Gongora,BAL,AA,24,83.2,8.605578735543512,2.5816736206630533,3.33333333,0.7529881393600573,0.22792023,0.06837607,0.15954416,0.25077399,1.254980232266762,0.31355932,0.70564516,3.5498012284116984,3.760173736576265,-0.21037250816456643,4.273207561349052,sa3025644
Ethan Bagwell,ATL,"A,A+",20,83.2,8.713147079302606,2.7968126427391082,3.11538462,0.5378485851421362,0.24035608,0.07715134,0.16320475,0.22368421,1.1235059334080177,0.28899083,0.76595745,2.9043823597675353,3.622895523360957,-0.7185131635934217,4.058132095241443,sa3025661
Kade Anderson,SEA,AA,21,72.2,13.376148661503036,1.2385322834725032,10.8,0.49541291338900134,0.4137931,0.03831418,0.37547893,0.16,0.6880734908180574,0.26086957,0.88105727,1.3623855118197536,1.8479467834329109,-0.4855612716131572,2.428761634249179,sa3026056
Jamie Arnold,OAK,AA,22,80.1,9.522822179695995,4.257261680334681,2.23684211,0.5601660105703526,0.23351648,0.1043956,0.12912088,0.27272727,1.5560166960287574,0.3580786,0.712,4.14522847822061,4.024143336423123,0.12108514179748742,4.4609949034491185,sa3026225
Drew Beam,KCR,AA,23,77,7.246753246753247,3.038961038961039,2.38461538,1.4025974025974026,0.18674699,0.07831325,0.10843373,0.25752508,1.3376623376623376,0.28888889,0.56866953,6.194805194805195,5.351998030674922,0.8428071641302726,5.237669159955793,sa3026785
Aiven Cabral,ATL,"A,A+",22,76.2,7.5130429798263565,2.113043338076163,3.55555556,0.5869564827989341,0.21621622,0.06081081,0.15540541,0.20938628,0.991304282060422,0.25480769,0.78571429,1.8782607449565891,3.508784027349768,-1.630523282393179,3.9691131806168967,sa3028218
Austin Cates,TOR,"A+,AA",23,73,8.506849315068493,4.931506849315069,1.725,0.9863013698630136,0.21766562,0.12618297,0.09148265,0.23550725,1.4383561643835616,0.28643216,0.70675105,4.808219178082192,4.828816643806354,-0.02059746572416188,5.515730040816412,sa3028648
Everett Catlett,COL,A+,23,78,10.038461538461538,3.6923076923076925,2.71875,1.3846153846153846,0.25438596,0.09356725,0.16081871,0.2815534,1.5256410256410255,0.35714286,0.71705426,5.3076923076923075,4.706793352273794,0.6008989554185131,4.724098560023002,sa3028650
Jack Cebert,NYY,"A+,AA",24,77.2,10.31330581855754,2.5493564944748974,4.04545455,1.3905580878953987,0.26969697,0.06666667,0.2030303,0.24172185,1.2231760958339155,0.30348259,0.6888361,4.287554104344146,4.369550023520365,-0.08199591917621873,3.959451554313927,sa3028683
Jurrangelo Cijntje,STL,AA,23,80.1,11.203320211407053,4.481328084562821,2.5,1.5684648295969874,0.28248588,0.11299435,0.16949153,0.22622951,1.3568465589370764,0.28795812,0.70121951,5.041494095133174,5.256508559677899,-0.2150144645447245,4.798841160517092,sa3028930
Braden Davis,STL,AA,23,73,10.602739726027398,5.671232876712328,1.86956522,1.2328767123287672,0.2654321,0.14197531,0.12345679,0.24087591,1.5342465753424657,0.31460674,0.70588235,4.684931506849315,5.130151384170741,-0.445219877321426,5.04309944775823,sa3029886
Jaron DeBerry,MIL,AA,23,83.1,9.828000599853553,4.428000270263689,2.2195122,1.1880000725097701,0.26149425,0.11781609,0.14367816,0.20529801,1.2360000754394578,0.255,0.74514039,3.9960002438964994,4.797641338378911,-0.8016410944824117,4.771937169205606,sa3029984
Samuel Dutton,OAK,A+,23,80.1,5.153527297247245,3.809128871878398,1.35294118,1.1203320211407053,0.12849162,0.09497207,0.03351955,0.28125,1.5435685624605273,0.3030303,0.73684211,4.7053944887909624,5.854419177889768,-1.1490246890988054,6.060607935040842,sa3030705
Joseph Dzierwa,BAL,"A+,AA",22,86,11.093023255813954,2.197674418604651,5.04761905,0.313953488372093,0.3090379,0.06122449,0.24781341,0.17777778,0.8953488372093024,0.25728155,0.73934837,2.302325581395349,2.526727583787816,-0.2244020023924671,3.6343286192607747,sa3030726
Daniel Eagen,ARI,AA,23,71.1,11.102804529978282,3.658878765561025,3.03448276,2.018691732723324,0.28025478,0.09235669,0.18789809,0.25088339,1.4018692588356416,0.30726257,0.64070352,5.677570498284349,5.403035902920772,0.27453459536357716,4.523139409273768,sa3030728
Riley Eikhoff,CHW,"A,A+",24,83.2,8.713148469737805,1.8286854813029962,4.76470588,1.3984065445258207,0.23964497,0.05029586,0.18934911,0.2476489,1.1474104980724682,0.29333333,0.7518797,3.764940696800286,4.361911364017395,-0.5969706672171089,3.944742017837133,sa3030851
Greg Farone,SFG,AA,24,70.2,8.787737114058745,4.712264829277878,1.86486486,1.7830191245916294,0.21698113,0.1163522,0.10062893,0.25899281,1.5424530522260922,0.2974359,0.7034632,5.858491409372497,5.901645897308214,-0.04315448793571708,5.352930116395935,sa3031164
Rory Fox,NYY,A+,22,76.1,9.786026852938512,2.711790573705853,3.60869565,1.296943317859321,0.25075529,0.0694864,0.18126888,0.25816993,1.3362446305217246,0.32075472,0.58690745,4.71615751948844,4.221342114692438,0.49481540479600206,3.9710945627912295,sa3031610
Dominic Fritton,TBR,A,23,74.1,11.017937973634043,4.600897175803227,2.39473684,0.9686099317480477,0.27743902,0.11585366,0.16158537,0.26989619,1.5605382233718545,0.36842105,0.64272212,5.448430866082768,4.137218453935954,1.3112124121468138,3.7862085948758564,sa3031734
Devin Futrell,BOS,"A,A+",23,71,9.887323943661972,1.5211267605633803,6.5,1.7746478873239437,0.26989619,0.04152249,0.2283737,0.23550725,1.0845070422535212,0.27717391,0.75342466,4.309859154929577,4.464794269078214,-0.15493511414863725,4.023666362695291,sa3031801
Austin Gordon,LAA,AA,23,79.2,8.698745880605259,3.502092497386533,2.48387097,1.5815901601100473,0.22383721,0.09011628,0.13372093,0.25245902,1.3556487086657547,0.29439252,0.73651452,5.08368265749658,5.429725180281497,-0.34604252278491643,5.401849925433451,sa3032478
Aidan Haugh,TBR,A,23,81,9.11111111111111,1.8888888888888888,4.82352941,1.5555555555555556,0.23295455,0.04829545,0.18465909,0.3003003,1.4444444444444444,0.3628692,0.68410463,5.111111111111111,4.5384806668316875,0.5726304442794232,3.7343128074834375,sa3033399
John Holobetz,BOS,AA,23,72,10,3,3.33333333,1.375,0.26229508,0.07868852,0.18360656,0.24014337,1.2638888888888888,0.29787234,0.6443299,4.75,4.428113068474664,0.3218869315253361,4.069548439151712,sa3034016
Merit Jones,MIN,A,22,76.2,9.156522954064803,3.404348277793324,2.68965517,1.291304519162985,0.23353293,0.08682635,0.14670659,0.26845638,1.421739319078438,0.33014354,0.77534791,3.9913048774128628,4.959908778365505,-0.9686039009526421,4.446202607820165,sa3034898
Tanner Jones,KCR,A+,23,70.2,7.259435007265919,2.801887195786846,2.59090909,1.0188680711952167,0.18446602,0.07119741,0.11326861,0.28368794,1.4433964341932237,0.33179724,0.61586639,5.47641588267429,4.967020001280749,0.5093958813935417,5.52053803035853,sa3034912
Jackson Kent,WSN,"AA,AAA",23,78.2,10.29660975340626,2.6313558258704886,3.91304348,1.029660975340626,0.28391167,0.07255521,0.21135647,0.2116041,1.0805084309130026,0.27319588,0.66757493,3.775423576248962,3.6653441669798177,0.11007940926914417,3.711427609815466,sa3035282
Jacob Kisting,TBR,A+,23,70,10.028571428571428,1.8,5.57142857,0.38571428571428573,0.28467153,0.05109489,0.23357664,0.18604651,0.8857142857142857,0.25423729,0.81939799,1.6714285714285715,2.554405076163156,-0.8829765047345843,4.076272443362645,sa3035468
Isaac Lyon,WSN,"A,A+,AA",22,72.1,8.211981927721487,2.7373273092404955,3,0.6221198430092035,0.22073579,0.0735786,0.14715719,0.21978022,1.133640602816771,0.27227723,0.72151899,3.4838711208515396,3.725005476151133,-0.24113435529959348,4.211198489449722,sa3036750
Riley Maddox,WSN,"A+,AA",23,86,8.162790697674419,3.244186046511628,2.51612903,0.5232558139534884,0.21253406,0.08446866,0.1280654,0.23170732,1.244186046511628,0.28979592,0.66666667,4.186046511627907,3.8481339876041862,0.3379125240237211,4.318506576432739,sa3036829
Niko Mazza,SFG,A+,24,72,10.625,5.125,2.07317073,0.625,0.28619529,0.13804714,0.14814815,0.1752988,1.1805555555555556,0.24223602,0.81927711,2.5,4.12666514714559,-1.62666514714559,4.586557259700365,sa3037404
Austin Newton,COL,A,22,81,7.333333333333333,3.888888888888889,1.88571429,1.3333333333333333,0.17789757,0.09433962,0.08355795,0.29878049,1.6419753086419753,0.344,0.64412238,5.777777777777778,6.403953795962863,-0.6261760181850855,5.793474835157395,sa3038826
Braylon Owens,MIL,"A+,AA",23,73.1,11.168180559450086,4.0499995435368445,2.75757576,0.8590908122653913,0.29641694,0.10749186,0.18892508,0.23247232,1.309090761547263,0.32369942,0.75112108,3.804545025746733,4.147633808980334,-0.34308878323360137,4.593748028073247,sa3039298
Caedmon Parker,CHW,A,23,74.1,10.1704042833545,4.116592209929203,2.47058824,0.9686099317480477,0.26006192,0.10526316,0.15479876,0.28268551,1.5336323919344088,0.37696335,0.77205882,3.8744397269921906,4.365918021154243,-0.4914782941620528,3.9342855947336006,sa3039449
Truman Pauley,CHW,A,22,71.2,10.925582946150378,6.906977724577825,1.58181818,1.6325583712638494,0.26204819,0.16566265,0.09638554,0.22058824,1.6046513905584845,0.27325581,0.64833006,5.651163592836402,6.054415552625194,-0.40325195978879247,5.09695227312807,sa3039559
Dalton Pence,TEX,"A+,AA",23,71,10.140844797998218,2.7887323194495104,3.63636364,0.8873239198248442,0.27681661,0.07612457,0.20069204,0.20152091,1.0563379997914812,0.26136364,0.82369942,2.5352111994995545,3.739561596600108,-1.2043503971005536,4.726425348809375,sa3039663
JT Quinn,BAL,A+,22,76,9.592105263157896,2.8421052631578947,3.375,1.5394736842105263,0.25961538,0.07692308,0.18269231,0.22968198,1.1710526315789473,0.27513228,0.77836412,3.789473684210526,4.776961467140599,-0.987487782930073,3.898867088869998,sa3040345
Christian Rodriguez,BAL,A,24,87.2,9.547529624971412,2.669201830637169,3.57692308,0.5133080443533017,0.25340599,0.07084469,0.18256131,0.25297619,1.2661598427381442,0.33613445,0.74311927,2.771863439507829,3.2931630688637075,-0.5212996293558785,3.7822086132213606,sa3040970
Zach Royse,ATL,"A,A+",22,79.2,9.037656543138873,3.2761504968878414,2.75862069,0.9037656543138873,0.23880597,0.08656716,0.15223881,0.25657895,1.3430961807164714,0.32407407,0.68507157,4.744769685147909,4.058199098895096,0.6865705862528131,3.998727095033026,sa3041233
Jonathan Santucci,NYM,AA,23,80,11.3625,4.5,2.525,0.45,0.30513595,0.12084592,0.18429003,0.20761246,1.25,0.30434783,0.67427386,3.6,3.2808908462524418,0.3191091537475583,3.7934240475296974,sa3041559
Colton Shaw,SEA,A+,23,74.2,9.763394187299754,1.2053573070740438,8.1,0.8437501149518306,0.26557377,0.03278689,0.23278689,0.23529412,1.0446429994641713,0.30348259,0.606469,3.9776791133443443,3.3602960575600003,0.617383055784344,3.554719238510186,sa3042084
Evan Siary,TEX,A,22,71.2,7.660466203622678,1.883721197612134,4.06666667,1.2558141317414226,0.21254355,0.05226481,0.16027875,0.24723247,1.1441862089199628,0.285,0.7826087,3.390698155701841,4.39395020065598,-1.0032520449541389,4.398785459870551,sa3042246
Parker Smith,HOU,A+,23,72.2,6.935780787446019,3.096330708681258,2.24,1.114679055125253,0.17283951,0.07716049,0.09567901,0.29109589,1.5137616797997262,0.33480176,0.60344828,5.325688818931765,4.930027813329918,0.3956610056018466,4.916696338589972,sa3042618
Nate Snead,LAA,"A+,AA",22,71.2,7.660466203622678,1.883721197612134,4.06666667,0.8790698922189959,0.21328671,0.05244755,0.16083916,0.22304833,1.0465117764511855,0.26368159,0.71428571,3.641860982050126,3.917646877897089,-0.2757858958469632,4.250661646675968,sa3042668
Tyler Switalski,SFG,"A+,AA",23,78.2,10.983052267695575,3.6610174225651915,3,1.6016951223722713,0.28402367,0.09467456,0.18934911,0.24092409,1.334745935310226,0.30569948,0.75791855,4.57627177820649,4.871512937148935,-0.29524115894244574,4.300215255967723,sa3043424
Zane Taylor,OAK,A+,24,76,7.342105263157895,3.3157894736842106,2.21428571,1.0657894736842106,0.19496855,0.08805031,0.10691824,0.24125874,1.2763157894736843,0.27906977,0.75791855,3.4342105263157894,5.133355507097746,-1.6991449807819565,5.681168553233146,sa3043592
Yoel Tejeda Jr.,WSN,A+,22,79.2,10.619248217881745,4.066946125997264,2.61111111,0.4518829028885849,0.27893175,0.10682493,0.17210683,0.24067797,1.3430964058077384,0.34010152,0.69832402,3.7280339488308254,3.414596333297279,0.3134376155335463,4.3664504389088306,sa3043611
Jackson Wentworth,TOR,AA,23,72.2,7.183487244140519,3.71559685041751,1.93333333,1.2385322834725032,0.1835443,0.09493671,0.0886076,0.25263158,1.403669921268837,0.28571429,0.68539326,4.830275905542763,5.053368116603085,-0.2230922110603224,5.388933426830146,sa3045002
Justin West,NYY,A,22,74,9.72972972972973,3.1621621621621623,3.07692308,1.0945945945945945,0.25157233,0.08176101,0.16981132,0.26736111,1.3918918918918919,0.34170854,0.65677966,5.108108108108108,4.355913314303836,0.7521947938042715,3.8568160865556553,sa3045034
Max Banks,CHW,"A,A+",23,81.1,7.635245125737842,1.4385244439795934,5.30769231,1.1065572645996873,0.20972644,0.03951368,0.17021277,0.26282051,1.1680326681885587,0.30901288,0.75294118,2.9877046144191555,4.1210563020808015,-1.133351687661646,4.045951550836755,sa3058549
Levi Sterling,PIT,A,19,73,9.616438356164384,3.328767123287671,2.88888889,1.6027397260273972,0.25742574,0.08910891,0.16831683,0.22222222,1.1917808219178083,0.26256983,0.6684492,4.561643835616438,5.255024754511167,-0.6933809188947286,4.61742357305468,sa3066664
Braylon Doughty,CLE,"A+,AA",20,72.2,10.899081805932155,1.98165123744221,5.5,0.4954128093605525,0.27936508,0.05079365,0.22857143,0.26421405,1.3073393580347914,0.36231884,0.61521253,3.7155960702041435,2.8481971317505264,0.8673989384536172,3.770437105114208,sa3067030
Charlie McDaniel,SFG,"A+,AA",24,73.1,7.977273280561501,2.086363781069931,3.82352941,0.9818182499152617,0.21523179,0.05629139,0.1589404,0.27816901,1.3090909998870155,0.33649289,0.66433566,4.663636687097493,4.00841683015546,0.6552198569420327,4.032129133867165,sa3067132
Grant Umberger,CHW,A+,24,74.1,7.264574488110358,3.147982278181155,2.30769231,1.5739911390905774,0.17857143,0.07738095,0.10119048,0.26229508,1.4260090661846256,0.2887931,0.61422414,5.569507107551274,5.450433393936091,0.11907371361518315,5.346358490630975,sa3067156
Nico Tellache,SEA,AA,28,78.1,6.3191493464790085,2.987234236517349,2.11538462,0.9191489958514921,0.16566265,0.07831325,0.0873494,0.24752475,1.289361785847232,0.27916667,0.65732759,4.365957730294587,4.684741949709149,-0.31878421941456203,4.8603675980961265,sa3067257
Dylan Jordan,LAA,A,20,72,12.5,4.5,2.77777778,0.5,0.33783784,0.12162162,0.21621622,0.20155039,1.2222222222222223,0.31168831,0.67535545,3.75,4.0428426848517525,-0.29284268485175247,4.481755379918549,sa3067384
Nate Payne,MIA,"A,A+",20,78,12.576923076923077,3.1153846153846154,4.03703704,1.5,0.3374613,0.08359133,0.25386997,0.23890785,1.2435897435897436,0.33333333,0.78239609,3.8076923076923075,4.4322074327713405,-0.6245151250790331,4.030415752167121,sa3067390
Troy Guthrie,TOR,A,20,79.1,8.168067750566482,1.8151261667925518,4.5,1.0210084688208103,0.22429907,0.04984424,0.17445483,0.24252492,1.1218488114203966,0.29090909,0.64676617,3.9705884898587067,4.136744592391994,-0.1661561025332876,4.1857174072694985,sa3067419
Ethan Dorchies,MIL,A+,19,72.1,8.46083008802775,3.4838712127173084,2.42857143,1.119815746944849,0.20987654,0.08641975,0.12345679,0.26297578,1.4377881195341273,0.31603774,0.6300813,4.976958875310441,5.151243051287405,-0.17428417597696377,4.820982269900715,sa3067421
David Shields,KCR,A+,19,76.2,10.80000143299951,2.934782998097693,3.68,0.5869565996195386,0.29392971,0.0798722,0.21405751,0.225,1.1478262392559866,0.31693989,0.60674157,4.10869619733677,3.7014332756878927,0.40726292164887745,4.158062812745334,sa3067433
Ricardo Reyes,OAK,DSL,18,28.2,7.220929431812216,3.7674414426846345,1.91666667,1.2558138142282116,0.184,0.096,0.088,0.24324324,1.3604649654138958,0.27380952,0.64971751,5.023255256912846,6.188732784357912,-1.1654775274450655,5.19924359802335,sa3067598
