Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Walbert Ureña","LAA",2,4,4,4.94738,11,11,0,0,,51,229,51,30,28,6,27,,4,42,7.41131,4.81899,1.53794,1.01255,0.183054,0.119026,0.06402833759784698,0.255708,1.52967,0.298671,0.679336,,,4.7462,0.343027,0.265522,999,,,,,,,162.00000000000003,3.176470588235295,168,3.2941176470588234,,,,,,,,,,,,,,,,,,,"Walbert Urena","29357",700712
"Bradgley Rodriguez","SDP",2,1,0,3.84684,26,0,0,7,,26,110,22,12,11,2,11,,2,25,8.50916,3.63987,2.33777,0.687316,0.223232,0.0954893,0.12774229794740677,0.228081,1.26469,0.285061,0.691065,,,3.59187,0.340699,0.17405,999,,,,,,,149.60000000000002,5.753846153846155,143,5.5,,,,,,,,,,,,,,,,,,,"Bradgley Rodriguez","29107",699134
"Joe Boyle","TBR",2,2,2,4.1949,12,4,0,0,,27,120,23,14,13,3,15,,2,31,10.0455,4.95358,2.02793,0.92221,0.256033,0.126254,0.12977951765060425,0.221568,1.38188,0.287684,0.706743,,,4.01926,0.331087,0.277936,713.1400146484375,,,,,,,114.10000000000001,4.225925925925926,107,3.962962962962963,,,,,,,,,,,,,,,,,,,"Joe Boyle","29608",671212
"Noah Schultz","CHW",2,3,4,5.06879,10,10,0,0,,42,186,41,26,23,5,21,,5,37,8.08713,4.51267,1.79209,1.16946,0.201546,0.112464,0.08908196538686752,0.256287,1.48731,0.303709,0.670401,,,4.82591,0.32667,0.0730269,999,,,,,,,138.70000000000002,3.3023809523809526,141,3.357142857142857,,,,,,,,,,,,,,,,,,,"Noah Schultz","32056",702273
"Trevor McDonald","SFG",3,3,3,4.22914,12,7,0,0,,41,178,41,21,19,5,14,,5,33,7.24228,2.99045,2.4218,1.02044,0.187316,0.0773459,0.10997052490711212,0.25897,1.32951,0.301378,0.699318,,,4.2992,0.326056,0.31724,748.5800170898438,,,,,,,144.30000000000004,3.519512195121952,149,3.6341463414634148,,,,,,,,,,,,,,,,,,,"Trevor McDonald","26448",686790
"Jonathan Loáisiga","ARI",2,1,0,3.15299,25,0,1,6,,25,106,25,10,9,2,6,,1,20,7.05605,2.25031,3.13559,0.661107,0.18701,0.0596409,0.12736865505576134,0.250653,1.22756,0.297152,0.752866,,,3.3634,0.322667,0.424022,999,,,,,,,143.4,5.736000000000001,147,5.88,,,,,,,,,,,,,,,,,,,"Jonathan Loaisiga","19753",642528
"Hunter Dobbins","STL",2,3,2,4.62833,23,6,0,0,,50,215,51,28,26,6,17,,2,37,6.72867,3.07028,2.19155,1.15892,0.172172,0.0785618,0.0936102643609047,0.261764,1.37745,0.294413,0.683671,,,4.42826,0.321529,0.235669,999,,,,,,,180.6,3.612,189,3.78,,,,,,,,,,,,,,,,,,,"Hunter Dobbins","30240",690928
"Peyton Gray","TEX",2,2,0,4.10368,23,0,1,4,,23,96,20,11,10,3,8,,1,24,9.56813,3.04742,3.13975,1.16408,0.25229,0.0803534,0.1719363033771515,0.234881,1.23945,0.29192,0.702813,,,3.79012,0.319252,0.162978,999,,,,,,,123.30000000000001,5.360869565217392,118,5.130434782608695,,,,,,,,,,,,,,,,,,,"Peyton Gray","25310",682608
"Rhett Lowder","CIN",2,2,2,4.81657,14,5,0,0,,32,139,32,19,17,4,12,,1,26,7.27624,3.26104,2.23126,1.17543,0.186604,0.0836317,0.10297241806983948,0.255655,1.36567,0.292324,0.662785,,,4.40412,0.315191,0.212208,552.219970703125,,,,,,,117.40000000000002,3.6687500000000006,121,3.78125,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"Eduard Bazardo","SEA",2,1,0,3.3918,25,0,0,7,,25,105,21,10,10,2,8,,1,25,8.88739,2.96246,3,0.796269,0.237875,0.0792916,0.15858323127031326,0.224897,1.17998,0.281601,0.72941,,,3.37893,0.315008,0.323666,999,,,,,,,156.8,6.272,150,6,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Luinder Avila","KCR",2,3,4,4.67673,13,9,0,0,,47,209,46,27,25,6,23,,3,41,7.7169,4.4477,1.73503,1.052,0.193528,0.111542,0.08198635280132294,0.249103,1.46111,0.29238,0.690798,,,4.55074,0.313744,0.316633,999,,,,,,,158.4,3.370212765957447,161,3.425531914893617,,,,,,,,,,,,,,,,,,,"Luinder Avila","24452",679883
"Jakob Junis","TEX",1,1,0,3.91415,26,0,1,6,,26,108,24,12,11,3,6,,2,22,7.56876,2.09912,3.60569,0.887431,0.203255,0.0563706,0.14688431471586227,0.244305,1.17133,0.289453,0.6761,,,3.59226,0.313589,0.208242,999,,,,,,,142.1,5.4653846153846155,140,5.384615384615385,,,,,,,,,,,,,,,,,,,"Jakob Junis","13619",596001
"Colin Holderman","CLE",2,1,0,3.52408,25,0,0,7,,25,107,22,11,10,2,10,,2,27,9.45246,3.55912,2.65584,0.728001,0.247276,0.0931063,0.15416951477527618,0.233118,1.27305,0.302534,0.730672,,,3.49855,0.312474,0.270201,999,,,,,,,149.2,5.968,145,5.8,,,,,,,,,,,,,,,,,,,"Colin Holderman","22361",670059
"Michael Petersen","MIA",1,1,0,3.82788,26,0,2,5,,26,110,24,12,11,3,10,,2,27,9.55068,3.57471,2.67173,1.0974,0.247088,0.0924823,0.15460560470819473,0.240322,1.31965,0.301481,0.746204,,,3.93105,0.308207,0.297014,999,,,,,,,141.1,5.426923076923076,139,5.346153846153846,,,,,,,,,,,,,,,,,,,"Michael Petersen","20827",656848
"Alan Rangel","PHI",1,2,2,5.10164,11,5,0,0,,31,136,32,19,18,5,11,,1,27,7.7226,3.18525,2.42449,1.44311,0.196921,0.0812218,0.11569957435131073,0.259857,1.38862,0.295052,0.663566,,,4.59436,0.305996,0.0997432,999,,,,,,,102.69999999999997,3.312903225806451,108,3.4838709677419355,,,,,,,,,,,,,,,,,,,"Alan Rangel","19524",660604
"Ryan Johnson","LAA",2,3,2,4.89095,13,6,0,0,,35,151,37,20,19,6,12,,1,31,8.10226,3.10911,2.60598,1.44472,0.205625,0.0789051,0.1267198771238327,0.264583,1.40771,0.305252,0.690645,,,4.47543,0.3054,0.11768,999,,,,,,,111.99999999999999,3.1999999999999997,120,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Ryan Johnson","35325",696270
"Daniel Palencia","CHC",2,1,0,3.68699,21,0,11,2,,21,87,17,9,8,2,8,,1,23,10.1737,3.66112,2.77885,0.962216,0.268792,0.0967278,0.17206384241580963,0.219723,1.22885,0.285599,0.726078,,,3.62077,0.301329,0.319531,91.05999755859375,,,,,,,168.60000000000002,8.02857142857143,161,7.666666666666667,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"Randy Vásquez","SDP",2,3,3,4.8248,13,9,0,0,,48,210,50,28,26,7,17,,3,33,6.22256,3.10255,2.00563,1.30473,0.159324,0.0794385,0.07988537102937698,0.262217,1.3766,0.286206,0.676437,,,4.81415,0.301276,0.0951346,721.1699829101562,,,,,,,145.10000000000002,3.022916666666667,155,3.2291666666666665,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Griffin Canning","SDP",3,4,3,4.74844,15,9,0,0,,51,222,49,29,27,8,22,,2,48,8.41633,3.8827,2.16765,1.43317,0.214111,0.0987759,0.11533541232347488,0.247029,1.39608,0.286558,0.701191,,,4.68658,0.300225,0.155038,999,,,,,,,175.6,3.4431372549019605,175,3.4313725490196076,,,,,,,,,,,,,,,,,,,"Griffin Canning","19867",656288
"Logan Allen","CLE",2,2,2,4.30809,17,5,0,0,,37,163,38,19,18,5,14,,1,32,7.76015,3.45023,2.24917,1.19784,0.197798,0.0879428,0.10985539108514786,0.255501,1.39024,0.296654,0.722594,,,4.36012,0.299634,0.267223,999,,,,,,,132.5,3.581081081081081,139,3.7567567567567566,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Steven Okert","HOU",1,1,0,3.60195,25,0,0,6,,25,104,21,11,10,3,8,,1,28,10.0886,2.97386,3.3924,1.2046,0.271883,0.0801446,0.1917382776737213,0.218348,1.14732,0.274708,0.74203,,,3.74232,0.296708,0.27855,999,,,,,,,146.5,5.86,139,5.56,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Adrian Houser","SFG",2,3,3,4.50207,16,7,0,0,,46,202,49,25,23,6,16,,2,33,6.34756,3.03287,2.09292,1.1049,0.161697,0.0772592,0.08443815261125565,0.266881,1.39812,0.298084,0.696754,,,4.44172,0.29402,0.294193,743.219970703125,,,,,,,151.20000000000002,3.286956521739131,164,3.5652173913043477,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Chad Patrick","MIL",2,2,1,4.45053,27,3,0,4,,39,166,37,21,19,6,13,,1,37,8.47165,3.10482,2.72855,1.28822,0.2208,0.0809219,0.13987772166728973,0.243785,1.29236,0.287057,0.691278,,,4.20842,0.289906,0.115205,288.6499938964844,,,,,,,166.60000000000002,4.271794871794873,165,4.230769230769231,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Andrew Morris","MIN",2,1,0,3.87342,26,0,1,5,,26,111,26,12,11,3,7,,1,22,7.66139,2.55173,3.00243,0.916642,0.200356,0.0667313,0.1336246207356453,0.253763,1.2812,0.300773,0.714376,,,3.67249,0.288386,0.284297,999,,,,,,,132.9,5.111538461538462,136,5.230769230769231,,,,,,,,,,,,,,,,,,,"Andrew Morris","31891",702193
"Edgardo Henriquez","LAD",2,1,0,4.20828,25,0,1,7,,25,109,22,13,12,2,12,,2,27,9.56047,4.17913,2.28767,0.847275,0.245859,0.107471,0.1383875235915184,0.23368,1.34528,0.301059,0.689778,,,3.8511,0.285945,0.0361842,999,,,,,,,148.2,5.928,144,5.76,,,,,,,,,,,,,,,,,,,"Edgardo Henriquez","26944",683618
"Colin Rea","CHC",2,3,2,4.647,11,6,0,0,,41,174,41,23,21,6,13,,2,31,6.81528,2.86063,2.38244,1.34523,0.176037,0.0738896,0.1021476686000824,0.259351,1.33681,0.287705,0.687842,,,4.64616,0.284485,0.230517,748.260009765625,,,,,,,140.00000000000003,3.4146341463414642,144,3.5121951219512195,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Hunter Gaddis","CLE",1,1,0,3.67837,27,0,1,6,,27,112,24,12,11,3,8,,1,26,8.66472,2.83026,3.06145,1.05937,0.230515,0.0752959,0.15521900355815887,0.233716,1.2058,0.283039,0.731553,,,3.79231,0.284464,0.327366,999,,,,,,,154.5,5.722222222222222,150,5.555555555555555,,,,,,,,,,,,,,,,,,,"Hunter Gaddis","25636",683769
"Evan Phillips","LAD",2,1,0,3.31236,23,0,1,5,,23,93,19,9,8,2,7,,1,25,9.74472,2.60254,3.74432,0.975951,0.264975,0.0707672,0.19420767575502396,0.218855,1.11226,0.278106,0.741549,,,3.31941,0.280601,0.257974,999,,,,,,,147.20000000000002,6.4,140,6.086956521739131,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Sam Hentges","SFG",1,1,0,3.39814,24,0,0,5,,24,102,21,10,9,1,10,,1,24,9.05233,3.77899,2.39544,0.474169,0.236558,0.0987536,0.13780448585748672,0.227806,1.27902,0.297272,0.720687,,,3.21419,0.279913,0.202755,999,,,,,,,145.70000000000002,6.070833333333334,142,5.916666666666667,,,,,,,,,,,,,,,,,,,"Sam Hentges","18548",656529
"Emilio Pagán","CIN",2,2,0,4.3683,27,0,11,1,,27,114,24,14,13,4,10,,1,28,9.29933,3.13568,2.96565,1.47209,0.246592,0.0831493,0.16344229131937027,0.228209,1.21694,0.270202,0.697777,,,4.31202,0.276612,0.172024,111.94000244140625,,,,,,,170.20000000000002,6.303703703703705,165,6.111111111111111,,,,,,,,,,,,,,,,,,,"Emilio Pagan","14771",641941
"Mark Leiter Jr.","ATH",2,1,0,3.76431,25,0,1,5,,25,105,22,11,10,3,9,,2,27,9.92626,3.36483,2.95,0.919721,0.259795,0.0880663,0.1717292070388794,0.236449,1.26924,0.307241,0.723346,,,3.59774,0.275673,0.265458,727.989990234375,,,,,,,136.89999999999998,5.475999999999999,132,5.28,,,,,,,,,,,,,,,,,,,"Mark Leiter Jr.","15551",643410
"JoJo Romero","STL",2,1,0,3.58444,27,0,2,5,,27,113,23,12,11,3,10,,2,27,9.06841,3.44452,2.63271,0.87729,0.238516,0.0905971,0.14791853725910187,0.229717,1.2518,0.288107,0.734218,,,3.67487,0.272043,0.312785,479.0799865722656,,,,,,,151.10000000000002,5.596296296296297,144,5.333333333333333,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Spencer Strider","ATL",1,1,1,4.24161,3,3,0,0,,15,63,13,8,7,2,5,,1,18,10.9436,3.26712,3.34962,1.29188,0.287535,0.0858413,0.20169416815042496,0.231665,1.2491,0.30119,0.702986,,,3.74546,0.27135,0.153573,124.86000061035156,,,,,,,70.60000000000001,4.706666666666667,67,4.466666666666667,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Riley O'Brien","STL",2,1,0,3.66945,27,0,11,2,,27,117,24,12,11,2,12,,4,29,9.41834,3.93002,2.39651,0.69584,0.244367,0.101968,0.14239902794361115,0.234652,1.30791,0.306641,0.720816,,,3.71994,0.271057,0.336969,264.0400085449219,,,,,,,185.8,6.881481481481482,182,6.7407407407407405,,,,,,,,,,,,,,,,,,,"Riley O'Brien","20348",676617
"Yennier Cano","BAL",2,1,0,3.35816,25,0,1,5,,25,105,23,10,9,2,8,,1,22,8.09101,2.73711,2.95604,0.741926,0.21355,0.0722418,0.14130821824073792,0.241935,1.24095,0.295555,0.7422,,,3.38554,0.271035,0.322291,999,,,,,,,142.60000000000002,5.704000000000001,141,5.64,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Aaron Ashby","MIL",3,2,0,3.8265,28,0,1,6,,28,123,24,13,12,2,15,,2,32,10.154,4.66358,2.1773,0.773956,0.2586,0.118771,0.13982947915792465,0.229,1.3848,0.303728,0.729719,,,3.69606,0.268656,0.227653,999,,,,,,,162.20000000000005,5.7928571428571445,156,5.571428571428571,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Mick Abel","MIN",1,1,1,4.09178,7,3,0,0,,20,87,19,10,9,2,8,,1,20,8.81034,3.6145,2.4375,0.980909,0.227012,0.0931331,0.1338788866996765,0.243137,1.33974,0.299272,0.71226,,,3.91964,0.266503,0.270002,298.7799987792969,,,,,,,87,4.35,87,4.35,,,,,,,,,,,,,,,,,,,"Mick Abel","27756",690953
"Max Scherzer","TOR",3,4,3,4.88858,14,9,0,0,,49,211,49,29,27,10,16,,2,45,8.23479,2.84851,2.89091,1.83489,0.213967,0.0740139,0.13995353877544403,0.252683,1.30626,0.280858,0.701242,,,4.99743,0.25413,0.160397,546.9299926757812,,,,,,,148.20000000000002,3.0244897959183676,151,3.0816326530612246,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Jake Irvin","WSN",2,3,3,4.8099,9,7,0,0,,37,160,37,21,20,6,13,,2,30,7.39564,3.1593,2.34091,1.44449,0.190018,0.0811727,0.10884517431259155,0.257034,1.35728,0.288395,0.685491,,,4.77135,0.248941,0.219012,999,,,,,,,118.8,3.210810810810811,122,3.2972972972972974,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Mike Burrows","HOU",2,2,2,4.56936,12,6,0,0,,38,162,36,21,19,6,13,,1,35,8.33273,3.16778,2.63047,1.53698,0.216295,0.0822268,0.13406795263290405,0.246265,1.31015,0.281798,0.707983,,,4.63671,0.246941,0.263551,237.9499969482422,,,,,,,141.79999999999998,3.7315789473684204,140,3.6842105263157894,,,,,,,,,,,,,,,,,,,"Mike Burrows","24728",681347
"Jordan Montgomery","TEX",1,2,1,4.72277,9,3,0,0,,26,111,26,15,13,3,9,,1,21,7.30693,3.20792,2.27778,1.15842,0.187215,0.0821918,0.10502281785011292,0.255639,1.36634,0.292763,0.676127,,,4.30716,0.243888,0.151243,999,,,,,,,99.9,3.8423076923076924,103,3.9615384615384617,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Caleb Ferguson","CIN",1,2,0,4.62282,26,0,1,6,,26,114,25,15,14,3,10,,2,25,8.35786,3.51786,2.37584,0.873561,0.214862,0.0904365,0.12442599982023239,0.249786,1.35121,0.306242,0.652417,,,3.93608,0.243705,-0.0481186,999,,,,,,,133.5,5.134615384615385,134,5.153846153846154,,,,,,,,,,,,,,,,,,,"Caleb Ferguson","19349",657571
"Keaton Winn","SFG",2,2,0,4.06616,26,1,2,6,,28,121,28,14,13,3,9,,2,25,7.91941,2.84436,2.78425,0.905911,0.205929,0.0739624,0.13196706026792526,0.253338,1.30423,0.303941,0.698994,,,3.76488,0.24184,0.116311,999,,,,,,,148.50000000000006,5.303571428571431,152,5.428571428571429,,,,,,,,,,,,,,,,,,,"Keaton Winn","23499",676775
"Keider Montero","DET",2,2,1,4.37372,22,3,0,0,,37,159,38,20,18,5,12,,1,28,6.87579,2.80904,2.44774,1.18322,0.17766,0.0725812,0.10507853329181671,0.259117,1.33516,0.292057,0.701007,,,4.3365,0.238507,0.133267,999,,,,,,,130.5,3.527027027027027,137,3.7027027027027026,,,,,,,,,,,,,,,,,,,"Keider Montero","22630",672456
"Corbin Burnes","ARI",1,0,1,3.19355,2,2,0,0,,12,51,11,5,4,1,4,,0,12,8.36129,2.7871,3,0.870968,0.227129,0.0757098,0.15141955763101578,0.227586,1.16129,0.27791,0.761006,,,3.5444,0.235335,0.271883,738.0999755859375,,,,,,,59.90000000000001,4.991666666666668,59,4.916666666666667,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Erick Fedde","CHW",2,4,3,5.37684,8,8,0,0,,50,225,56,33,30,8,20,,1,36,6.51508,3.57631,1.82173,1.48467,0.16193,0.0888878,0.07304210960865021,0.273845,1.50519,0.298698,0.671625,,,5.07104,0.234563,-0.0882207,999,,,,,,,135.00000000000003,2.7000000000000006,155,3.1,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Didier Fuentes","ATL",2,2,0,3.88079,26,1,0,5,,28,118,26,13,12,3,9,,2,28,9.07772,2.86483,3.16867,1.04238,0.239286,0.0755162,0.16376999765634537,0.241602,1.24257,0.299301,0.716272,,,3.75658,0.23166,0.200839,600.4400024414062,,,,,,,145.70000000000005,5.20357142857143,144,5.142857142857143,,,,,,,,,,,,,,,,,,,"Didier Fuentes","30661",800311
"Kodai Senga","NYM",2,2,2,4.34886,5,5,0,0,,27,117,24,14,13,4,13,,1,28,9.2466,4.42388,2.09015,1.36967,0.235712,0.112773,0.12293941527605057,0.232925,1.38415,0.279132,0.733442,,,4.60244,0.226605,0.261654,223.52000427246094,,,,,,,102.20000000000002,3.7851851851851857,97,3.5925925925925926,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Tyler Holton","DET",2,1,0,3.64524,26,0,1,6,,26,104,22,11,10,3,6,,1,21,7.33775,2.15509,3.40484,1.03653,0.200352,0.0588433,0.14150894060730934,0.227777,1.10465,0.261519,0.704255,,,3.77866,0.226374,0.355304,999,,,,,,,148.3,5.703846153846154,141,5.423076923076923,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Cody Bradford","TEX",2,2,1,4.5,17,3,0,0,,29,121,28,16,15,4,6,,1,23,7.22368,2.01316,3.58824,1.30263,0.193038,0.0537975,0.13924050331115723,0.249158,1.19737,0.28,0.661376,,,4.12556,0.226216,0.108157,999,,,,,,,117.60000000000004,4.0551724137931044,118,4.068965517241379,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Tyler Alexander","TEX",2,2,0,4.53272,26,1,0,5,,32,137,32,18,16,4,9,,1,27,7.61039,2.3877,3.18733,1.19056,0.200163,0.0627996,0.13736335933208466,0.252863,1.25739,0.291901,0.66216,,,4.03108,0.22603,0.062831,999,,,,,,,148.40000000000003,4.637500000000001,152,4.75,,,,,,,,,,,,,,,,,,,"Tyler Alexander","17735",641302
"Cristian Javier","HOU",2,3,2,4.67445,18,6,0,0,,41,178,36,23,21,6,20,,2,38,8.51075,4.50569,1.88889,1.34848,0.216742,0.114746,0.10199631750583649,0.233219,1.39115,0.272021,0.699689,,,4.78955,0.222581,0.198072,470.2799987792969,,,,,,,146.00000000000003,3.560975609756098,137,3.341463414634146,,,,,,,,,,,,,,,,,,,"Cristian Javier","17606",664299
"Hurston Waldrep","ATL",2,3,2,4.57403,13,5,0,0,,33,145,32,18,17,4,15,,2,29,8.06002,4.12787,1.95259,1.12093,0.203316,0.104127,0.09918949753046036,0.250201,1.43427,0.29559,0.699935,,,4.44357,0.221814,0.163673,999,,,,,,,118.80000000000005,3.6000000000000014,120,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Drew Anderson","DET",2,2,0,4.22209,28,1,0,5,,31,130,28,16,14,5,11,,2,36,10.4055,3.25557,3.19622,1.32967,0.272653,0.0853049,0.187348373234272,0.235738,1.26258,0.29915,0.712925,,,3.96466,0.221642,0.0947932,999,,,,,,,148.09999999999997,4.777419354838709,143,4.612903225806452,,,,,,,,,,,,,,,,,,,"Drew Anderson","15130",623454
"Kevin Kelly","TBR",2,2,0,3.78112,26,0,1,7,,26,108,24,12,11,3,6,,3,22,7.59503,1.92628,3.94286,0.999829,0.205853,0.0522091,0.15364393964409828,0.242569,1.13353,0.285083,0.692098,,,3.7821,0.22013,0.241928,999,,,,,,,143.1,5.503846153846154,141,5.423076923076923,,,,,,,,,,,,,,,,,,,"Kevin Kelly","25679",687330
"Lance McCullers Jr.","HOU",2,2,2,4.66149,15,6,0,0,,35,157,33,20,18,5,19,,2,36,9.0778,4.75948,1.90731,1.22168,0.227399,0.119225,0.10817408561706543,0.24275,1.46094,0.295454,0.706554,,,4.63389,0.219191,0.18665,999,,,,,,,120.7,3.448571428571429,119,3.4,,,,,,,,,,,,,,,,,,,"Lance McCullers Jr.","14120",621121
"Justin Slaten","BOS",3,2,0,3.99398,27,0,0,7,,27,115,25,13,12,4,9,,0,28,9.3483,3.04363,3.07143,1.18213,0.245729,0.0800048,0.16572431474924088,0.236321,1.25327,0.290041,0.720887,,,3.79372,0.218754,0.235908,999,,,,,,,142.60000000000002,5.2814814814814826,140,5.185185185185185,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"A.J. Minter","NYM",2,1,0,3.47235,24,0,0,5,,24,97,21,10,9,3,7,,0,25,9.59448,2.48793,3.85641,1.04621,0.258773,0.067102,0.19167090207338333,0.227169,1.14595,0.284755,0.738995,,,3.35441,0.218603,0.194807,999,,,,,,,135.10000000000002,5.629166666666667,130,5.416666666666667,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Juan Mejia","COL",1,2,0,4.48764,25,0,3,4,,25,110,23,14,13,3,12,,2,26,9.3916,4.32014,2.17391,1.02454,0.238813,0.109854,0.12895921617746353,0.241196,1.39437,0.303968,0.690191,,,4.22813,0.217972,0.153827,748.510009765625,,,,,,,129.3,5.172000000000001,127,5.08,,,,,,,,,,,,,,,,,,,"Juan Mejia","23237",675848
"Tyler Wells","BAL",1,1,0,4.16492,26,0,3,4,,26,107,23,13,12,4,7,,1,24,8.20908,2.25112,3.64667,1.37318,0.221419,0.0607181,0.16070055589079857,0.234334,1.15098,0.269202,0.69126,,,4.0839,0.216335,0.102034,748.469970703125,,,,,,,138.39999999999998,5.323076923076922,133,5.115384615384615,,,,,,,,,,,,,,,,,,,"Tyler Wells","20000",669330
"Andrew Kittredge","BAL",2,1,0,3.74016,26,0,5,4,,26,107,25,12,11,4,6,,0,25,8.66259,2.15666,4.01667,1.30598,0.230144,0.0572972,0.17284655198454857,0.247416,1.21147,0.293133,0.753491,,,3.82345,0.214713,0.265778,745.8499755859375,,,,,,,151.2,5.815384615384615,151,5.8076923076923075,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Jimmy Herget","COL",1,1,0,4.39063,27,0,1,5,,27,115,27,14,13,4,9,,2,26,8.58223,2.90673,2.95254,1.24152,0.222596,0.0753914,0.14720483869314194,0.254834,1.31254,0.305058,0.698821,,,4.18749,0.212765,0.211621,999,,,,,,,124.40000000000002,4.6074074074074085,127,4.703703703703703,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Ryan Gusto","MIA",2,2,1,4.58075,19,3,0,0,,32,141,33,18,16,4,12,,1,27,7.51887,3.42011,2.19843,1.19603,0.190228,0.086529,0.10369879007339478,0.263023,1.42341,0.303642,0.703254,,,4.43041,0.211202,0.15174,999,,,,,,,116.80000000000003,3.650000000000001,123,3.84375,,,,,,,,,,,,,,,,,,,"Ryan Gusto","26440",687473
"Miles Mikolas","WSN",2,5,3,5.48474,9,9,0,0,,56,244,66,37,34,11,13,,1,35,5.60389,2.14921,2.60742,1.73364,0.142214,0.0545421,0.087672159075737,0.286118,1.41731,0.298419,0.65779,,,5.13604,0.211159,-0.108177,999,,,,,,,135.50000000000003,2.4196428571428577,165,2.9464285714285716,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Jordan Romano","COL",1,2,0,5.11382,24,0,3,4,,24,107,25,15,14,3,11,,2,26,9.76247,4.06969,2.39882,1.21008,0.243433,0.10148,0.14195261150598526,0.261313,1.47854,0.329295,0.66723,,,4.26242,0.205555,-0.0431889,688.9600219726562,,,,,,,119.70000000000002,4.987500000000001,125,5.208333333333333,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
"Bryan King","HOU",2,1,0,3.76596,26,0,1,5,,26,111,24,12,11,3,8,,2,24,8.27778,2.80804,2.94788,1.02443,0.219816,0.0745673,0.1452484056353569,0.23862,1.21489,0.28691,0.720076,,,3.94074,0.203876,0.261549,748.469970703125,,,,,,,136.1,5.234615384615385,134,5.153846153846154,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"Michael Grove","TBR",1,1,0,4.40984,20,1,0,0,,25,107,25,13,12,3,8,,1,25,8.82446,2.88127,3.0627,1.02742,0.229369,0.0748912,0.15447799861431122,0.251627,1.30255,0.309033,0.67379,,,3.73388,0.20369,0.0249397,999,,,,,,,106.1,4.244,109,4.36,,,,,,,,,,,,,,,,,,,"Michael Grove","23221",675627
"Jameson Taillon","CHC",2,4,4,5.06407,10,10,0,0,,52,224,54,32,29,11,15,,1,43,7.32879,2.49773,2.93419,1.88585,0.19026,0.0648426,0.12541766464710236,0.260424,1.31339,0.279754,0.688002,,,5.10179,0.201017,0.0536148,504.4700012207031,,,,,,,147.1,2.8288461538461536,155,2.980769230769231,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Calvin Faucher","MIA",2,2,0,3.79272,25,0,1,6,,25,112,23,12,11,2,14,,1,26,9.12954,4.86707,1.87578,0.665066,0.22872,0.121934,0.10678670555353165,0.239276,1.46027,0.306985,0.73865,,,3.80797,0.200236,0.185623,999,,,,,,,136.60000000000002,5.464000000000001,135,5.4,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
